,City,year,AverageTemperature
12049,Mashhad,1890,12.321333272745212
12050,Mashhad,1891,11.684333428223928
12051,Mashhad,1892,12.41316662959258
12052,Mashhad,1893,12.338666736642521
12053,Mashhad,1894,11.895499954493095
12054,Mashhad,1895,12.50808327881495
12055,Mashhad,1896,12.171666694084804
12056,Mashhad,1897,11.962333300133546
12057,Mashhad,1898,11.670416610240936
12058,Mashhad,1899,13.146749964296818
12059,Mashhad,1900,11.854833388646442
12060,Mashhad,1901,12.663416671444972
12061,Mashhad,1902,12.880833370288213
12062,Mashhad,1903,11.708666639685632
12063,Mashhad,1904,12.135416686534882
12064,Mashhad,1905,12.141499988158543
12065,Mashhad,1906,12.594249943385522
12066,Mashhad,1907,11.736749952736
12067,Mashhad,1908,12.101083391365906
12068,Mashhad,1909,12.595416646003722
12069,Mashhad,1910,11.654750056842962
12070,Mashhad,1911,11.486499947826069
12071,Mashhad,1912,12.513916801840066
12072,Mashhad,1913,12.556499949216843
12073,Mashhad,1914,13.10008324289322
12074,Mashhad,1915,13.790916673978169
12075,Mashhad,1916,11.87791664292415
12076,Mashhad,1917,13.055500027676423
12077,Mashhad,1918,11.97349999922514
12078,Mashhad,1919,12.630000007549922
12079,Mashhad,1920,11.272999931414923
12080,Mashhad,1921,12.543333332538603
12081,Mashhad,1922,13.130583374381066
12082,Mashhad,1923,11.990166648010414
12083,Mashhad,1924,12.100999993065992
12084,Mashhad,1925,13.093666769027712
12085,Mashhad,1926,12.60425006155173
12086,Mashhad,1927,12.770916601558525
12087,Mashhad,1928,11.927666625658672
12088,Mashhad,1929,11.3640000425602
12089,Mashhad,1930,11.235749999841055
12090,Mashhad,1931,11.60466656410694
12091,Mashhad,1932,11.615000009735425
12092,Mashhad,1933,12.310083331505458
12093,Mashhad,1934,11.44741655564308
12094,Mashhad,1935,12.339666710337005
12095,Mashhad,1936,12.578916616866985
12096,Mashhad,1937,12.080000011523564
12097,Mashhad,1938,12.989833284536997
12098,Mashhad,1939,12.830583398222922
12099,Mashhad,1940,13.559166707992553
12100,Mashhad,1941,14.023999959746996
12101,Mashhad,1942,13.034166685144108
12102,Mashhad,1943,11.85649988688032
12103,Mashhad,1944,13.29433329629898
12104,Mashhad,1945,12.253666668519378
12105,Mashhad,1946,12.676249992946785
12106,Mashhad,1947,13.58116663591067
12107,Mashhad,1948,12.868416791001955
12108,Mashhad,1949,11.395500012079873
12109,Mashhad,1950,11.403916728874046
12110,Mashhad,1951,12.385833356107275
12111,Mashhad,1952,12.451500078757604
12112,Mashhad,1953,12.796333284200479
12113,Mashhad,1954,12.056249924749137
12114,Mashhad,1955,13.725416653553644
12115,Mashhad,1956,12.446416706124943
12116,Mashhad,1957,11.610833305319149
12117,Mashhad,1958,13.212750008821487
12118,Mashhad,1959,12.119583257685106
12119,Mashhad,1960,12.677250073432923
12120,Mashhad,1961,13.032999986251196
12121,Mashhad,1962,12.596250038544335
12122,Mashhad,1963,13.73558327960968
12123,Mashhad,1964,11.588749962647755
12124,Mashhad,1965,13.143999990691741
12125,Mashhad,1966,13.60891670314471
12126,Mashhad,1967,12.319999986489613
12127,Mashhad,1968,12.688333437244097
12128,Mashhad,1969,11.611833283980687
12129,Mashhad,1970,13.26433335530758
12130,Mashhad,1971,13.456666655043762
12131,Mashhad,1972,10.68850000846386
12132,Mashhad,1973,13.031500020742415
12133,Mashhad,1974,11.48099995591243
12134,Mashhad,1975,12.638583308602373
12135,Mashhad,1976,12.201416683872539
12136,Mashhad,1977,13.313333332935969
12137,Mashhad,1978,12.907166786339134
12138,Mashhad,1979,13.251999972224235
12139,Mashhad,1980,13.407416654189428
12140,Mashhad,1981,13.778583350499472
12141,Mashhad,1982,12.091583346349497
12142,Mashhad,1983,13.691333278854687
12143,Mashhad,1984,12.51691675645113
12144,Mashhad,1985,13.309333373586336
12145,Mashhad,1986,12.762833384831746
12146,Mashhad,1987,13.706916638533274
12147,Mashhad,1988,13.903333439032238
12148,Mashhad,1989,13.22341668132941
12149,Mashhad,1990,13.662000045252343
12150,Mashhad,1991,13.086499942362309
12151,Mashhad,1992,12.395583379646142
12152,Mashhad,1993,12.666333298070976
12153,Mashhad,1994,13.403833326538404
12154,Mashhad,1995,14.010583396832148
12155,Mashhad,1996,13.335333462640643
12156,Mashhad,1997,13.896833356698354
12157,Mashhad,1998,14.106166638890903
12158,Mashhad,1999,14.011166604717573
12159,Mashhad,2000,14.154416633764903
12160,Mashhad,2001,14.642416560759147
12161,Mashhad,2002,14.258833385745683
12162,Mashhad,2003,13.54133329574267
12163,Mashhad,2004,14.301499996304512
12164,Mashhad,2005,14.048750021457671
12165,Mashhad,2006,14.60725000747045
12166,Mashhad,2007,13.735833364923794
12167,Mashhad,2008,13.718416684955358
12168,Mashhad,2009,14.118000050028165
12169,Mashhad,2010,15.21191662621498
12170,Mashhad,2011,13.928583343545595
12171,Mashhad,2012,13.56599991848568
12172,Mashhad,2013,15.938500023365021
12689,Montreal,1743,-1.8539999861717225
12690,Montreal,1744,7.466374877452851
12691,Montreal,1745,-6.058749957084656
12692,Montreal,1746,
12693,Montreal,1747,
12694,Montreal,1748,
12695,Montreal,1749,
12696,Montreal,1750,4.998090891577981
12697,Montreal,1751,5.622875136613846
12698,Montreal,1752,-3.2176665519475933
12699,Montreal,1753,4.439833318312963
12700,Montreal,1754,4.5376667056613496
12701,Montreal,1755,1.160999988794327
12702,Montreal,1756,4.801555528322855
12703,Montreal,1757,3.7003635711669918
12704,Montreal,1758,3.1408333158493043
12705,Montreal,1759,3.91875005364418
12706,Montreal,1760,2.356363628994335
12707,Montreal,1761,4.980999957041306
12708,Montreal,1762,4.662899919939042
12709,Montreal,1763,1.8185000329017638
12710,Montreal,1764,4.244400024127961
12711,Montreal,1765,3.6631817573038017
12712,Montreal,1766,4.998833375612895
12713,Montreal,1767,3.2364545906565407
12714,Montreal,1768,3.7135834659338
12715,Montreal,1769,4.0897499462763465
12716,Montreal,1770,4.099083361710111
12717,Montreal,1771,4.7485832393864795
12718,Montreal,1772,4.571666625042757
12719,Montreal,1773,4.985416609048843
12720,Montreal,1774,4.253090824170546
12721,Montreal,1775,5.263749998410543
12722,Montreal,1776,4.322583354105552
12723,Montreal,1777,3.8070833706855773
12724,Montreal,1778,1.7099000823020933
12725,Montreal,1779,4.87416673908631
12726,Montreal,1780,7.465374913692474
12727,Montreal,1781,4.660750035603841
12728,Montreal,1782,4.072083363533021
12729,Montreal,1783,3.769083217938741
12730,Montreal,1784,3.4870833432177704
12731,Montreal,1785,3.4773334146738057
12732,Montreal,1786,3.986583302974701
12733,Montreal,1787,3.9919999695420265
12734,Montreal,1788,4.686333460052809
12735,Montreal,1789,4.369750015169383
12736,Montreal,1790,4.317083202004433
12737,Montreal,1791,4.2935833681821824
12738,Montreal,1792,3.697416694720586
12739,Montreal,1793,4.814833358049393
12740,Montreal,1794,4.811166710019111
12741,Montreal,1795,4.207333369572957
12742,Montreal,1796,4.073833384553592
12743,Montreal,1797,3.863833370447159
12744,Montreal,1798,4.532166702985764
12745,Montreal,1799,4.082583309600751
12746,Montreal,1800,4.667333239634832
12747,Montreal,1801,5.069249956548214
12748,Montreal,1802,5.263500064591566
12749,Montreal,1803,4.873083353122076
12750,Montreal,1804,4.597249990818401
12751,Montreal,1805,5.23466682000955
12752,Montreal,1806,4.22816660853227
12753,Montreal,1807,4.056749895453453
12754,Montreal,1808,4.332083353797595
12755,Montreal,1809,3.5640000052452088
12756,Montreal,1810,4.09499995470047
12757,Montreal,1811,4.296749979694684
12758,Montreal,1812,2.565083269516627
12759,Montreal,1813,3.8199167145391306
12760,Montreal,1814,3.623333325435718
12761,Montreal,1815,3.2211666386922198
12762,Montreal,1816,2.8075833227634432
12763,Montreal,1817,2.7346666213274005
12764,Montreal,1818,3.304916667364538
12765,Montreal,1819,3.9122500135302545
12766,Montreal,1820,3.8799166871706645
12767,Montreal,1821,3.7574999368190767
12768,Montreal,1822,4.283416677554448
12769,Montreal,1823,3.323166667540868
12770,Montreal,1824,4.097750004053116
12771,Montreal,1825,5.020833402872086
12772,Montreal,1826,4.964249949494998
12773,Montreal,1827,4.253416701793671
12774,Montreal,1828,5.312500058362882
12775,Montreal,1829,3.858416621923446
12776,Montreal,1830,4.671500043392181
12777,Montreal,1831,4.100166617910067
12778,Montreal,1832,3.9260832416713236
12779,Montreal,1833,3.9579166917006177
12780,Montreal,1834,4.062499970197678
12781,Montreal,1835,2.93658330198129
12782,Montreal,1836,2.6460833391745884
12783,Montreal,1837,2.829416734099388
12784,Montreal,1838,3.366666702926159
12785,Montreal,1839,4.192583337863287
12786,Montreal,1840,4.353166613499324
12787,Montreal,1841,4.019333385209243
12788,Montreal,1842,3.8770833571751915
12789,Montreal,1843,3.5896666060288744
12790,Montreal,1844,3.1899166088898974
12791,Montreal,1845,3.5457500047584376
12792,Montreal,1846,4.414416549523671
12793,Montreal,1847,4.115083342532317
12794,Montreal,1848,4.1975833007097245
12795,Montreal,1849,3.6653332525094346
12796,Montreal,1850,3.8084166917105517
12797,Montreal,1851,3.665833393335342
12798,Montreal,1852,3.92908332045873
12799,Montreal,1853,4.066499996602535
12800,Montreal,1854,3.7782499125202498
12801,Montreal,1855,4.023916708906492
12802,Montreal,1856,3.213916660527388
12803,Montreal,1857,3.8623334210813045
12804,Montreal,1858,3.5494999148050947
12805,Montreal,1859,3.5534167226552964
12806,Montreal,1860,4.1033333983023965
12807,Montreal,1861,4.015166708111763
12808,Montreal,1862,3.4456666587988534
12809,Montreal,1863,3.814666744609674
12810,Montreal,1864,4.550749946494897
12811,Montreal,1865,4.45658323563387
12812,Montreal,1866,3.849583277155956
12813,Montreal,1867,3.569000077366829
12814,Montreal,1868,3.332250019391378
12815,Montreal,1869,3.760166745265325
12816,Montreal,1870,5.268166657755772
12817,Montreal,1871,3.8233332387606307
12818,Montreal,1872,3.7952500340541206
12819,Montreal,1873,3.331916718006134
12820,Montreal,1874,3.669749967734019
12821,Montreal,1875,2.2160834001700085
12822,Montreal,1876,3.9491667269170283
12823,Montreal,1877,5.3693333449761065
12824,Montreal,1878,5.666250072220961
12825,Montreal,1879,3.7147499909798305
12826,Montreal,1880,4.696583322048188
12827,Montreal,1881,4.953833342432976
12828,Montreal,1882,4.1294166705211
12829,Montreal,1883,3.0539166747331614
12830,Montreal,1884,4.146000048597654
12831,Montreal,1885,3.1016666417817276
12832,Montreal,1886,3.9494167066812516
12833,Montreal,1887,3.6001666427453363
12834,Montreal,1888,3.124166676998138
12835,Montreal,1889,5.130333341221014
12836,Montreal,1890,3.665499898235003
12837,Montreal,1891,5.119916712583353
12838,Montreal,1892,4.248749960859617
12839,Montreal,1893,3.5160832881629474
12840,Montreal,1894,4.945166766325633
12841,Montreal,1895,4.577916643172503
12842,Montreal,1896,4.159250015457471
12843,Montreal,1897,4.506083346327146
12844,Montreal,1898,5.417083399568995
12845,Montreal,1899,4.805583369165659
12846,Montreal,1900,4.66133335338533
12847,Montreal,1901,4.670666621049246
12848,Montreal,1902,4.621083341782292
12849,Montreal,1903,4.585666675239802
12850,Montreal,1904,2.9019999851385756
12851,Montreal,1905,3.827083385984103
12852,Montreal,1906,4.544916593591372
12853,Montreal,1907,3.6239999915361403
12854,Montreal,1908,4.653750114192565
12855,Montreal,1909,4.476250031193097
12856,Montreal,1910,4.880249968687694
12857,Montreal,1911,4.808499966144562
12858,Montreal,1912,3.6969166569610437
12859,Montreal,1913,5.444749906142552
12860,Montreal,1914,3.595416611234347
12861,Montreal,1915,5.614500050206979
12862,Montreal,1916,4.56933330921332
12863,Montreal,1917,2.8658333079020184
12864,Montreal,1918,4.135500001947086
12865,Montreal,1919,4.750249978522461
12866,Montreal,1920,4.647749945441881
12867,Montreal,1921,5.881166649321716
12868,Montreal,1922,4.921499989996353
12869,Montreal,1923,3.875666662375132
12870,Montreal,1924,4.115999978462855
12871,Montreal,1925,4.388250030189752
12872,Montreal,1926,3.263416679097339
12873,Montreal,1927,5.184166638453801
12874,Montreal,1928,4.657083309963346
12875,Montreal,1929,4.390666673849027
12876,Montreal,1930,5.255666684826215
12877,Montreal,1931,6.108333430687587
12878,Montreal,1932,5.273666762669881
12879,Montreal,1933,4.712916599909465
12880,Montreal,1934,3.970916622916858
12881,Montreal,1935,4.138166701118151
12882,Montreal,1936,4.204166683554649
12883,Montreal,1937,5.832416719754537
12884,Montreal,1938,5.389250074664751
12885,Montreal,1939,4.320499993205071
12886,Montreal,1940,4.009333368867636
12887,Montreal,1941,5.152166730205217
12888,Montreal,1942,5.301833327492079
12889,Montreal,1943,3.8922500302071374
12890,Montreal,1944,4.965666619459788
12891,Montreal,1945,5.232833315938712
12892,Montreal,1946,5.371166661540667
12893,Montreal,1947,5.02516667726636
12894,Montreal,1948,5.186916667938232
12895,Montreal,1949,6.144000001867613
12896,Montreal,1950,4.981416694402695
12897,Montreal,1951,5.278249949773152
12898,Montreal,1952,5.765250003655751
12899,Montreal,1953,6.626000078002612
12900,Montreal,1954,4.841666647791862
12901,Montreal,1955,5.222583317659795
12902,Montreal,1956,4.46375010172526
12903,Montreal,1957,5.44366670147578
12904,Montreal,1958,4.425749997407197
12905,Montreal,1959,5.184750016460816
12906,Montreal,1960,5.4364999766349795
12907,Montreal,1961,5.249000016371409
12908,Montreal,1962,4.381499933322271
12909,Montreal,1963,4.432833373308182
12910,Montreal,1964,5.3057500130285815
12911,Montreal,1965,4.537166720469792
12912,Montreal,1966,5.24650002749761
12913,Montreal,1967,4.5533333277702335
12914,Montreal,1968,4.6194167100588475
12915,Montreal,1969,5.218416708548864
12916,Montreal,1970,4.6489167337417605
12917,Montreal,1971,4.674916645844777
12918,Montreal,1972,3.9936666503151255
12919,Montreal,1973,6.03133331417044
12920,Montreal,1974,4.545249989971519
12921,Montreal,1975,5.536499983588854
12922,Montreal,1976,4.120583180467288
12923,Montreal,1977,5.192583385050297
12924,Montreal,1978,4.174499964475632
12925,Montreal,1979,5.617083273623138
12926,Montreal,1980,4.3574166581630704
12927,Montreal,1981,5.6751666690707205
12928,Montreal,1982,4.755583369414012
12929,Montreal,1983,5.765749965667724
12930,Montreal,1984,5.362166694641114
12931,Montreal,1985,4.612750041604042
12932,Montreal,1986,4.806833340009054
12933,Montreal,1987,5.467500065167745
12934,Montreal,1988,5.291083404143651
12935,Montreal,1989,4.251583365360896
12936,Montreal,1990,6.065916612386704
12937,Montreal,1991,5.824916693528493
12938,Montreal,1992,4.413083340878289
12939,Montreal,1993,4.516416616556545
12940,Montreal,1994,4.718249998251597
12941,Montreal,1995,5.4695834422111504
12942,Montreal,1996,5.254416685422261
12943,Montreal,1997,4.539583316942056
12944,Montreal,1998,7.004083289662997
12945,Montreal,1999,6.711333304087321
12946,Montreal,2000,5.137750009814898
12947,Montreal,2001,6.463999943653743
12948,Montreal,2002,6.014583368599415
12949,Montreal,2003,4.916083284934362
12950,Montreal,2004,4.908583308378856
12951,Montreal,2005,5.951083288113277
12952,Montreal,2006,6.954166579246521
12953,Montreal,2007,5.245999977941314
12954,Montreal,2008,5.616833390871683
12955,Montreal,2009,5.274416626214982
12956,Montreal,2010,7.114416637937228
12957,Montreal,2011,6.521249984900156
12958,Montreal,2012,7.09400001825889
12959,Montreal,2013,7.860333348274231
12960,Moscow,1743,-2.569999966621399
12961,Moscow,1744,6.644374960958958
12962,Moscow,1745,-6.133250028848648
12963,Moscow,1746,
12964,Moscow,1747,
12965,Moscow,1748,
12966,Moscow,1749,
12967,Moscow,1750,4.844272705619986
12968,Moscow,1751,5.065999962568283
12969,Moscow,1752,-2.0816666674613953
12970,Moscow,1753,3.868583362221718
12971,Moscow,1754,4.070166607379913
12972,Moscow,1755,3.990249965906143
12973,Moscow,1756,4.508083308617274
12974,Moscow,1757,4.65933327522315
12975,Moscow,1758,2.2201666649977367
12976,Moscow,1759,3.448166647672654
12977,Moscow,1760,2.4093333159685133
12978,Moscow,1761,4.144000031669935
12979,Moscow,1762,4.096333353956541
12980,Moscow,1763,2.906249990065893
12981,Moscow,1764,4.348333435455958
12982,Moscow,1765,4.296333283424378
12983,Moscow,1766,4.232916685057183
12984,Moscow,1767,4.049083298007647
12985,Moscow,1768,2.718833365082741
12986,Moscow,1769,3.8515832840719573
12987,Moscow,1770,3.9716666255394615
12988,Moscow,1771,3.2287499554951986
12989,Moscow,1772,3.9255833827257156
12990,Moscow,1773,4.790833383401234
12991,Moscow,1774,4.467333374738693
12992,Moscow,1775,5.29041678895553
12993,Moscow,1776,4.163416695038477
12994,Moscow,1777,3.7781666790644333
12995,Moscow,1778,4.259833344539007
12996,Moscow,1779,4.990750007390976
12997,Moscow,1780,3.9044166834354406
12998,Moscow,1781,3.9227499980926517
12999,Moscow,1782,3.3275000226497653
13000,Moscow,1783,3.887083332538605
13001,Moscow,1784,3.849249999364217
13002,Moscow,1785,2.645500056783358
13003,Moscow,1786,3.38391669122378
13004,Moscow,1787,4.140416604677836
13005,Moscow,1788,3.3129166515668236
13006,Moscow,1789,4.600583334048589
13007,Moscow,1790,3.775916646361351
13008,Moscow,1791,4.795749991099039
13009,Moscow,1792,3.847333392222722
13010,Moscow,1793,4.32216676090161
13011,Moscow,1794,4.985499984065692
13012,Moscow,1795,4.051749997178713
13013,Moscow,1796,4.111833363453548
13014,Moscow,1797,5.1930833396116896
13015,Moscow,1798,4.587499968210856
13016,Moscow,1799,3.3538334224025412
13017,Moscow,1800,3.796333293358485
13018,Moscow,1801,4.739583283662796
13019,Moscow,1802,4.484166654348374
13020,Moscow,1803,3.346166618824005
13021,Moscow,1804,3.915249991734823
13022,Moscow,1805,3.645833340473473
13023,Moscow,1806,4.177583384752274
13024,Moscow,1807,4.154249945819378
13025,Moscow,1808,3.206333301504453
13026,Moscow,1809,1.9035000748236974
13027,Moscow,1810,2.088250005602837
13028,Moscow,1811,3.2112500259280203
13029,Moscow,1812,2.4040000716050467
13030,Moscow,1813,3.452083326379458
13031,Moscow,1814,2.7919166625738145
13032,Moscow,1815,2.815499970753988
13033,Moscow,1816,3.2268333632548654
13034,Moscow,1817,3.1680833589831985
13035,Moscow,1818,4.110666639725367
13036,Moscow,1819,3.3907500749429063
13037,Moscow,1820,3.124083326816559
13038,Moscow,1821,3.883583332717419
13039,Moscow,1822,5.0096667137146
13040,Moscow,1823,3.9878333222468694
13041,Moscow,1824,4.982583311339219
13042,Moscow,1825,3.595833346620202
13043,Moscow,1826,4.838916681016484
13044,Moscow,1827,4.3723333504994715
13045,Moscow,1828,2.777499976952871
13046,Moscow,1829,2.445666708469391
13047,Moscow,1830,3.643833316405614
13048,Moscow,1831,3.5024166486263275
13049,Moscow,1832,2.617166592915853
13050,Moscow,1833,3.9316666259864967
13051,Moscow,1834,3.8612499866882963
13052,Moscow,1835,2.8936666756471
13053,Moscow,1836,4.033666658560435
13054,Moscow,1837,2.972499958475431
13055,Moscow,1838,2.852083309491475
13056,Moscow,1839,3.4943333598772686
13057,Moscow,1840,2.457499990463257
13058,Moscow,1841,4.464000028093657
13059,Moscow,1842,3.5144167104562123
13060,Moscow,1843,4.814666662653288
13061,Moscow,1844,2.9959999015728633
13062,Moscow,1845,2.932750067519645
13063,Moscow,1846,3.7567499639987947
13064,Moscow,1847,4.017083439429601
13065,Moscow,1848,4.4395832329988485
13066,Moscow,1849,3.1819999579501648
13067,Moscow,1850,3.526833309610685
13068,Moscow,1851,4.516749959230423
13069,Moscow,1852,3.0544999695420265
13070,Moscow,1853,3.8674167030652367
13071,Moscow,1854,4.36283336943388
13072,Moscow,1855,3.4390000847180686
13073,Moscow,1856,3.07833343009154
13074,Moscow,1857,3.8087500514586767
13075,Moscow,1858,3.875083370049795
13076,Moscow,1859,4.985583309412003
13077,Moscow,1860,3.661833339611689
13078,Moscow,1861,3.2516666162014007
13079,Moscow,1862,1.5790833383401235
13080,Moscow,1863,5.408666642727951
13081,Moscow,1864,3.2134167009989425
13082,Moscow,1865,3.2734999406139056
13083,Moscow,1866,4.305000053246816
13084,Moscow,1867,2.2930833515326183
13085,Moscow,1868,3.7775833271344497
13086,Moscow,1869,5.04383332062761
13087,Moscow,1870,2.6677500175510844
13088,Moscow,1871,2.254416620850563
13089,Moscow,1872,5.082416671325763
13090,Moscow,1873,4.128999989151954
13091,Moscow,1874,4.3645833532015486
13092,Moscow,1875,1.4972499957388887
13093,Moscow,1876,3.0155833720962204
13094,Moscow,1877,3.126000013430913
13095,Moscow,1878,5.134249992609024
13096,Moscow,1879,3.5627500108083088
13097,Moscow,1880,3.2394167174100876
13098,Moscow,1881,2.8359166574875516
13099,Moscow,1882,4.962750031173229
13100,Moscow,1883,4.028916651884715
13101,Moscow,1884,3.3397500692109268
13102,Moscow,1885,3.996750078042348
13103,Moscow,1886,3.99308332259953
13104,Moscow,1887,4.433416665633519
13105,Moscow,1888,2.2558333007494613
13106,Moscow,1889,3.572083374708891
13107,Moscow,1890,4.633083342144887
13108,Moscow,1891,3.97274996928374
13109,Moscow,1892,3.314583327372869
13110,Moscow,1893,2.5974166283560916
13111,Moscow,1894,4.014166645010312
13112,Moscow,1895,3.656000033895175
13113,Moscow,1896,3.441166690250238
13114,Moscow,1897,4.488833320776622
13115,Moscow,1898,4.043833391408126
13116,Moscow,1899,3.7589167315810923
13117,Moscow,1900,3.267583331902822
13118,Moscow,1901,4.572833336353303
13119,Moscow,1902,2.6709999944567677
13120,Moscow,1903,5.238833333194256
13121,Moscow,1904,3.3116666471958163
13122,Moscow,1905,4.5394167047441005
13123,Moscow,1906,5.057416667103768
13124,Moscow,1907,2.3942499381701157
13125,Moscow,1908,2.56241668955485
13126,Moscow,1909,3.761083353877068
13127,Moscow,1910,5.032750030080478
13128,Moscow,1911,3.3872499956488613
13129,Moscow,1912,3.139000025206556
13130,Moscow,1913,4.824333346565564
13131,Moscow,1914,4.5715834064881005
13132,Moscow,1915,3.5149999729792274
13133,Moscow,1916,4.068833347201347
13134,Moscow,1917,3.283166654328505
13135,Moscow,1918,4.052249988993009
13136,Moscow,1919,3.1849999912579854
13137,Moscow,1920,4.6410000174542265
13138,Moscow,1921,4.329250063538551
13139,Moscow,1922,4.012999973436197
13140,Moscow,1923,3.9374167119065926
13141,Moscow,1924,3.667499999602636
13142,Moscow,1925,5.393666690548261
13143,Moscow,1926,3.3740833566188813
13144,Moscow,1927,3.4987499856948854
13145,Moscow,1928,3.295499955455462
13146,Moscow,1929,3.009750014225642
13147,Moscow,1930,4.546749953772872
13148,Moscow,1931,3.282083323001862
13149,Moscow,1932,5.095416643520196
13150,Moscow,1933,2.71816663813591
13151,Moscow,1934,5.262666639765104
13152,Moscow,1935,4.558250054677328
13153,Moscow,1936,5.363583340391517
13154,Moscow,1937,5.157583262662093
13155,Moscow,1938,5.918083316763242
13156,Moscow,1939,4.62658337032795
13157,Moscow,1940,3.1582500119606656
13158,Moscow,1941,1.6738332573970158
13159,Moscow,1942,2.0863333636919656
13160,Moscow,1943,4.634333342790604
13161,Moscow,1944,4.761000023563703
13162,Moscow,1945,2.937416689554851
13163,Moscow,1946,4.0939166789427395
13164,Moscow,1947,3.76983335963885
13165,Moscow,1948,4.778666586438815
13166,Moscow,1949,5.273666634768248
13167,Moscow,1950,3.92958336442709
13168,Moscow,1951,3.9931666063467666
13169,Moscow,1952,4.207416660149892
13170,Moscow,1953,4.004333295504252
13171,Moscow,1954,4.0357500058015185
13172,Moscow,1955,3.7145833477377894
13173,Moscow,1956,2.4544999402364094
13174,Moscow,1957,5.378166705886524
13175,Moscow,1958,3.888416701992353
13176,Moscow,1959,4.304583292404811
13177,Moscow,1960,4.49550003020962
13178,Moscow,1961,5.275500061849753
13179,Moscow,1962,4.537750010311604
13180,Moscow,1963,3.171833342293898
13181,Moscow,1964,4.422583287795384
13182,Moscow,1965,3.350166732152303
13183,Moscow,1966,4.813500080486139
13184,Moscow,1967,4.5546666307896375
13185,Moscow,1968,3.5785832769870756
13186,Moscow,1969,2.4668333382209138
13187,Moscow,1970,4.269666639407476
13188,Moscow,1971,4.368666667699814
13189,Moscow,1972,5.269666639407476
13190,Moscow,1973,4.482750009218852
13191,Moscow,1974,5.450500020623207
13192,Moscow,1975,6.014249957938989
13193,Moscow,1976,2.6513333326975506
13194,Moscow,1977,4.427083373069764
13195,Moscow,1978,3.2145000000397363
13196,Moscow,1979,4.3691667042175935
13197,Moscow,1980,3.4095000212987263
13198,Moscow,1981,5.674499969442685
13199,Moscow,1982,4.74766671148936
13200,Moscow,1983,5.652000054677327
13201,Moscow,1984,4.419416656414668
13202,Moscow,1985,3.3027500652472175
13203,Moscow,1986,4.194416709065437
13204,Moscow,1987,2.4884999995231634
13205,Moscow,1988,4.891166731476784
13206,Moscow,1989,6.625083340247472
13207,Moscow,1990,5.807416684488455
13208,Moscow,1991,5.618833286106586
13209,Moscow,1992,5.35941668999195
13210,Moscow,1993,4.152416736046473
13211,Moscow,1994,4.13150001279513
13212,Moscow,1995,5.882916638056437
13213,Moscow,1996,4.551916781981785
13214,Moscow,1997,4.556749964992206
13215,Moscow,1998,4.471250008742015
13216,Moscow,1999,5.944416669329008
13217,Moscow,2000,5.960916671767831
13218,Moscow,2001,5.316166652997334
13219,Moscow,2002,5.634250017444292
13220,Moscow,2003,4.9876666069825495
13221,Moscow,2004,5.315583378056686
13222,Moscow,2005,5.5424166593551645
13223,Moscow,2006,4.910999874427914
13224,Moscow,2007,6.426999973217647
13225,Moscow,2008,6.759083366751671
13226,Moscow,2009,5.685416627923647
13227,Moscow,2010,5.914666759014129
13228,Moscow,2011,6.009833390484253
13229,Moscow,2012,5.200916667222977
13230,Moscow,2013,6.798875106334687
14177,New York,1743,3.2639999694824215
14178,New York,1744,11.660375029325484
14179,New York,1745,1.1344999686479569
14180,New York,1746,
14181,New York,1747,
14182,New York,1748,
14183,New York,1749,
14184,New York,1750,10.0714545081312
14185,New York,1751,10.794625081539154
14186,New York,1752,2.8144999871253966
14187,New York,1753,9.520916633844376
14188,New York,1754,9.882000097327762
14189,New York,1755,6.605699948406219
14190,New York,1756,9.935888871113459
14191,New York,1757,8.886181819352236
14192,New York,1758,8.150249964118004
14193,New York,1759,9.007416674763896
14194,New York,1760,7.726545464645732
14195,New York,1761,10.180909188877452
14196,New York,1762,9.548799980902672
14197,New York,1763,7.228099961371347
14198,New York,1764,9.545400104117395
14199,New York,1765,8.955272760521282
14200,New York,1766,10.09391665317615
14201,New York,1767,8.521363653269681
14202,New York,1768,8.66983327817917
14203,New York,1769,9.10166653374831
14204,New York,1770,9.03883338261644
14205,New York,1771,10.180749967859438
14206,New York,1772,9.641166649520397
14207,New York,1773,10.078749952514967
14208,New York,1774,9.517545463518662
14209,New York,1775,10.242833319862685
14210,New York,1776,9.133636434203945
14211,New York,1777,8.765083283424376
14212,New York,1778,6.885166596253712
14213,New York,1779,0.24666666825612382
14214,New York,1780,
14215,New York,1781,9.787916715641817
14216,New York,1782,9.152249978562196
14217,New York,1783,8.813583241919677
14218,New York,1784,8.40274998776118
14219,New York,1785,8.49391663380464
14220,New York,1786,8.984000048359235
14221,New York,1787,8.974749946475029
14222,New York,1788,9.774416705687841
14223,New York,1789,9.423416689028342
14224,New York,1790,9.394749989589055
14225,New York,1791,9.373583295265833
14226,New York,1792,8.721916690985362
14227,New York,1793,9.882083459099134
14228,New York,1794,9.831833218812942
14229,New York,1795,9.211583290060362
14230,New York,1796,8.966499982198078
14231,New York,1797,8.845083321024974
14232,New York,1798,9.710000058809916
14233,New York,1799,9.190083385000626
14234,New York,1800,9.577166678734123
14235,New York,1801,9.999916654785475
14236,New York,1802,10.285666685422262
14237,New York,1803,10.071249988377094
14238,New York,1804,9.685833329161008
14239,New York,1805,10.43083336631457
14240,New York,1806,9.378583334053866
14241,New York,1807,9.172166810075442
14242,New York,1808,9.568249965469041
14243,New York,1809,8.865833402276039
